,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
238,3533,嘉澤端子工業股份有限公司,嘉澤,電子零組件業,－,基隆市安樂區武訓街15號,22244141,朱德祥,何德佑,劉興夏,會計經理,蔡明叡,02 24331110,75/08/23,96/12/10,新台幣 10.0000元,1059779000,105977900,0,0,合併,每年,股東會,永豐金證券股份有限公司,02 23816288,台北市博愛路17號3樓,安侯建業會計師事務所,李逢暉,鍾丹丹,LOTES,"No.15 Wusyun St., Anle District,Keelung City, 204 Taiwan (R.O.C.)",02 24323106,samliu@lotestech.com,https://www.lotes.cc/,劉興夏,會計經理,02 24331110,samliu@lotestech.com,https://www.lotes.cc/
239,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
240,3535,晶彩科技股份有限公司,晶彩科,光電業,－,新竹縣竹北市環北路二段197號,70720798,陳永華,陳永華,王子越,副總經理,蔡淑玲,(03)5545988,89/03/10,97/01/31,新台幣 10.0000元,790523560,79052356,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,方蘇立,葉東煇,Favite,"No.197, Sec. 2, Huanbei Rd.Zhubei City, Hsinchu County 302, Taiwan",(03)5545989,Minnie@favite.com,http://www.favite.com,蔡淑玲,稽核經理,(03)5545988,investor@favite.com,www.favite.com
241,3536,誠創科技股份有限公司,誠創,半導體業,－,臺北市松山區敦化北路207號10樓,70734477,馬永玲,馬永玲,梁宣英,副總經理,鄭功煇,(02)27936889,89/04/01,97/04/30,新台幣 10.0000元,1068000000,106800000,29608673,0,合併,每年,股東會,統一綜合證券股份有限公司,(02)2747-8266,台北市松山區東興路8號地下一樓,馬施云大華聯合會計師事務所,郭思琪,羅玟忻,STI,"10F, No.207, Dunhua N. Rd.,Songshan Dist.,Taipei City 11491 Taiwan(R.O.C)",(02)27917799,stock3536@sintronic.com.tw,www.sintronic.com.tw,鄭功煇,財務處協理,02-27936889,stock3536@sintronic.com.tw,www.sintronic.com.tw
242,3543,州巧科技股份有限公司,州巧,光電業,－,(30351)新竹縣湖口鄉新竹工業區光復路42號,70526133,李樹裔,李樹宗,李逸淑,副總經理,陳玉珍,(03)5981919,89/06/09,109/04/15,新台幣 10.0000元,892631500,89263150,0,0,合併,每年,股東會,福邦證券(股)公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,蘇郁琇,吳恪昌,JOCHU,"NO.42, KUANGFU RD., HUKOU TOWNSHIP,HSINCHU COUNTY 30351, TAIWAN (R.O.C.)",(03)5987338,ir1@jochu.com,http://www.jochu.com/,李逸淑 & 陳玉珍,副總經理 & 特別助理,03-5981919,ir1@jochu.com,http://www.jochu.com/Stakeholder.html
243,3545,敦泰電子股份有限公司,敦泰,半導體業,－,新竹科學工業園區新竹市篤行一路6號4樓及6樓,28069900,胡正大,胡正大,張維杰,財務長,職缺待補,03-6661660,95/01/03,96/07/03,新台幣 10.0000元,2165096500,216509650,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-6636-5566,台北市100中正區重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,許秀明,邵志明,FocalTech,"4F&6F., No. 6, Dusing First Road, Hsinchu Science Park,300 Taiwan",03-6661696,ir@focaltech-electronics.com,http://www.focaltech-electronics.com,張維杰,財務長,03-6661660,ir@focaltech-electronics.com,http://www.focaltech-electronics.com
244,3550,聯穎科技股份有限公司,聯穎,電子零組件業,－,新北市中和區建八路16號4樓,22488639,何鈞銜,廖文宏,曾貴枝,財務處協理,鄭麗子,8226-5658,76/04/30,99/11/10,新台幣 10.0000元,850000000,85000000,0,0,合併,每年,股東會,兆豐證券股份有限公司股務代理部,3393-0898,10058 台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,陳明煇,蔡美貞,COPARTNER,"4F., No.16, Jian 8th Rd.Zhonghe Dist., New Taipei City , Taiwan",8226-5659,lez@copartner.com.tw,http://www.copartner.com.tw,鄭麗子,財務部副理,8226-5658#2209,lez@copartner.com.tw,http://www.copartner.com.tw/front/bin/cglist.phtml?Category=101793
245,3563,牧德科技股份有限公司,牧德,光電業,－,新竹科學園區工業東二路2之3號,16522758,汪光夏,陳復生,陳復生,總經理,蔡政羽,(03)5638599,87/06/09,108/04/02,新台幣 10.0000元,447282340,44728234,0,0,合併,每半會計年度,董事會,中國信託商業銀行股份有限公司,02-66365566,100台北市中正區重慶南路一段八十三號五樓,安侯建業聯合會計師事務所,黃柏淑,吳仲舜,MACHVISION,"No.2-3, Industry East Road, ll, HsinChu Science Park, Hsinchu, Taiwan, R.O.C.30075,Hsin-Chu, Taiwan,R.O.C",(03)5638598,spokesman@machvision.com.tw,www.machvision.com.tw,蔡政羽,公共關係與投資者關係辦公室主任,0972003563,erictsai@machvision.com.tw,www.machvision.com.tw
246,3576,聯合再生能源股份有限公司,聯合再生,光電業,－,新竹科學工業園區新竹市力行三路7號,27763753,洪傳獻,潘文輝(執行長),潘蕾蕾,財務長,許婷寧,(03)578-0011,94/08/26,98/01/12,新台幣 10.0000元,16279002650,1627900265,258633452,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,陳振乾,黃泳華,URE,"No.7, Li-Hsin Rd.III, Hsinchu Science Park, Hsinchu, Taiwan 300, R.O.C.Hsinchu County 300, Taiwan",(03)578-1255,spokesman1@urecorp.com,http://www.urecorp.com,閻敬儀,經理,886-2-2656-2000,IR@urecorp.com,http://www.urecorp.com
247,3583,辛耘企業股份有限公司,辛耘,半導體業,－,台北市內湖區瑞光路208號11樓,30901647,謝宏亮,許明棋,許明棋,執行長,沈淑真,02-8751-2323,68/10/17,102/03/12,新台幣 10.0000元,811390000,81139000,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-6636-5566,10008 台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,卓明信會計師,黃惠敏會計師,Scientech,"11F , No.208 , Rueiguang Road , Neihu DistrictTaipei 11491 , Taiwan",02-8751-2020,investor@scientech.com.tw,www.scientech.com.tw,許明棋,執行長,(03)5165177 Ext.8630,investor@scientech.com.tw,www.scientech.com.tw/zh-hant/pages/%E6%8A%95%E8%B3%87%E4%BA%BA%E5%8F%8A%E5%88%A9%E5%AE%B3%E9
248,3588,通嘉科技股份有限公司,通嘉,半導體業,－,新竹縣竹北市台元二街1號4F-1,80254357,高育坤,高育坤(代理),黃雅卿,財會資深處長,李嘉芬,03-5543588,91/09/18,98/08/14,新台幣 10.0000元,528646200,52864620,0,0,合併,每年,董事會,群益金鼎證券(股)公司股務代理部,02-2702-3999,台北市敦化南路二段97號地下二樓,勤業眾信會計師事務所,鍾鳴遠,蔡美貞,LD,"4F-1,No.1, Taiyuan 2nd St.Zhubei City,Hsinchu County 30288, Taiwan",03-5540098,ir@leadtrend.com.tw,http://www.leadtrend.com.tw,黃雅卿,財會資深處長,03-5543588,ir@leadtrend.com.tw,www.leadtrend.com.tw
249,3591,艾笛森光電股份有限公司,艾笛森,光電業,－,新北市中和區中正路800號4樓,12907747,吳建榮,吳建榮,吳建榮,董事長,許正典,02-82276996,90/10/04,99/11/12,新台幣 10.0000元,1282072780,128207278,0,0,合併,每年,股東會,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號2樓,安侯建業聯合會計師事務所,林恒昇,陳蓓琪,EDISON OPTO,"4F, No.800, Chung-Cheng Rd.,Chung-Ho Dist., New Taipei City, Taiwan.",02-82276997,investor@edison-opto.com.tw,www.edison-opto.com.tw,許正典,資深協理,02-82276996#1103,adenhsu@edison-opto.com.tw,http://www.edison-opto.com.tw/tw/stakeholder/explanation
250,3592,瑞鼎科技股份有限公司,瑞鼎,半導體業,－,(30078)新竹科學園區新竹市力行路23號2樓,80532726,黃裕國,黃裕國,林佩怡,協理,黃耀裕,03-6661818,92/10/23,111/01/07,新台幣 10.0000元,758618260,75861826,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,曾渼鈺,呂倩慧,Raydium,"2F,No.23,Li-Hsin Rd.,Hsinchu Science ParkHsinchu ,Taiwan ,R.O.C",03-6661919,Raydium@rad-ic.com,www.rad-ic.com,林虹妤,經理,03-6661818#2801,raydium@rad-ic.com,https://www.rad-ic.com/zh-TW/csr/stakeholder
251,3593,力銘科技股份有限公司,力銘,電子零組件業,－,高雄市左營區菜公一路62巷15號,80617029,尤惠法,尤惠法,梁忻瑾,財會行政處協理,人選未定,07-3433776,92/12/22,98/03/16,新台幣 10.0000元,930424160,93042416,30000000,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,江佳玲,吳秋燕,logah,"No.15, Lane 62, Tsaikung 1st Rd., Tsoying District,Kaohsiung, Taiwan 813,R.O.C",07-3433639,jiin.liang@logah.com,http://www.logah.com,梁忻瑾,財會行政處協理,07-3433776,jiin.liang@logah.com,http://www.logah.com/showpage.php?id=responsibility5
252,3596,智易科技股份有限公司,智易,通信網路業,－,新竹市東區光復路二段8號8樓,12800294,陳瑞聰,曾釗鵬,黃仕緯,財務長,盧豐裕,(03)5727000,92/05/09,98/03/11,新台幣 10.0000元,2100914370,210091437,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,簡思娟,顏幸福,Arcadyan,"8F, No. 8, Sec. 2, Guangfu Rd.,Hsinchu, Taiwan",(03)5727006,investor@arcadyan.com,www.arcadyan.com,黃仕緯,財務長,03-5727000#14322,investor@arcadyan.com,www.arcadyan.com/contentpage.aspx?type=infocontent&L2id=171&infoid=56
253,3605,宏致電子股份有限公司,宏致,電子零組件業,－,桃園市中壢區東園路13號,97257738,袁万丁,楊宗霖,李舒音勻,財務處副總經理,楊宗霖,(03)4632808,85/11/07,98/03/26,新台幣 10.0000元,1343958840,134395884,0,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,林恒昇,陳蓓琪,ACES,"No.13, Dongyuan Rd., Jhongli District,Taoyuan City 32063, Taiwan (R.O.C.)",(03)4631800,ir@acesconn.com,www.acesconn.com,李舒音勻,財務處副總經理,(03)4632808,ir@acesconn.com,www.acesconn.com
254,3607,谷崧精密工業股份有限公司,谷崧,電子零組件業,－,桃園市中壢區中正路1274巷48號,23414349,洪煥青,張文桐,許嘉宏,財務長,王曉蘭,03-4252153,78/06/14,98/10/28,新台幣 10.0000元,1216622390,121662239,0,0,合併,每年,股東會,台新證券股務代理部,02-25048125,10489台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,謝明忠,王攀發,Coxon,"No.48, Ln. 1274, Zhongzheng Rd., Zhongli Dist., Taoyuan City 320, Taiwan ?Zhongli Dist., Taoyuan City 320, Taiwan",03-4254320,coxontw@coxongroup.com,www.coxongroup.com,許嘉宏,財務長,03-4252153,garyhsu@coxongroup.com,www.coxongroup.com/?page_id=1764
255,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
256,3617,碩天科技股份有限公司,碩天,其他電子業,－,台北市內湖區金莊路26號11樓,97474067,郭瑾,何濂洵,張天瑋,財務長,陳健中,(02)8792-9510,86/06/27,98/12/23,新台幣 10.0000元,809510000,80951000,0,0,合併,每半會計年度,董事會,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳文香,鄭淂蓁,CyberPower,"11F., No.26, Jinzhuang Rd., Neihu District, Taipei City 114Taiwan (R.O.C.)",(02)8792-9525,investor@cyberpower.com,www.cyberpower.com/tw/zh/investor,張天瑋,財務長,(02)8792-9510,investor@cyberpower.com,https://www.cyberpower.com/tw/zh/investor/corporate
257,3622,洋華光電股份有限公司,洋華,光電業,－,桃園市觀音區觀音工業區經建一路31號,80260061,白志強,許益川,何逢有,副總經理,許益川,03-4833665,91/07/30,98/03/25,新台幣 10.0000元,1513276000,151327600,0,0,合併,每年,董事會,康和綜合證券(股)公司股務代理部,(02)8787-1888,110台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,關春修,黃柏淑,YFO,"NO.31, JING JIANN 1ST RD., KUANYIN INDUSTRIAL ESTATETAOYUAN, TAIWAN, R.O.C.",03-4833660,SHARONHO@YFO.COM.TW,www.yfo.com.tw,何逢有,副總經理,02-23970585,SHARONHO@YFO.COM.TW,http://www.yfo.com.tw/index.php?option=com_content&task=view&id=88&Itemid=97
258,3645,達邁科技股份有限公司,達邁,電子零組件業,－,新竹縣新埔鎮文德路三段127號,70776899,吳聲昌,吳聲昌,陳岱村,副總經理,黃貞英,03-5896088,89/06/22,100/10/05,新台幣 10.0000元,1308928940,130892894,3969001,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,黃裕峰,陳明煇,TMT,"NO.127 SEC.3 WENDER RDSHINPU JEN, HSINCHU, TAIWAN 305",03-5896099,kevin_chen@taimide.com.tw,www.taimide.com.tw,鍾嘉惠,經理,03-5896088,ir@taimide.com.tw,http://www.taimide.com.tw/investor_1.asp
259,3653,健策精密工業股份有限公司,健策,電子零組件業,－,桃園市龜山區文化里19鄰科技一路40號,22415854,趙宗信,林錦隆,林錦隆,總經理,郭逢春,03-2115678,76/03/28,98/11/18,新台幣 10.0000元,1222024020,122202402,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信會計師事務所,黃堯麟,陳致源,JENTECH,"No.40, Keji 1st Rd., Guishan Township,Taoyuan County 333, Taiwan (R.O.C.)",03-3960144,spokesperson@jentech.com.tw,www.jentech.com.tw,鄭巧妮,經理,03-2115678,queeniecheng@jentech.com.tw,www.jentech.com.tw/#!stakeholder/cf38
260,3661,世芯電子股份有限公司,世芯-KY,半導體業,KY 開曼群島,114 台北市內湖區文湖街12號9樓,31659649,關建英,沈翔霖,王德善,財務長,沈翔霖,02-27992318,92/02/27,103/10/28,新台幣 10.0000元,706876040,70687604,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路1段83號5樓,勤業眾信聯合會計師事務所,王儀雯,張麗君,Alchip,"9F., No.12, Wenhu St., Neihu Dist.,Taipei City, Taiwan 114",02-27997389,IR@alchip.com,www.alchip.com,王德善,財務長,02-26599357,IR@alchip.com,www.alchip.com
261,3665,貿聯控股(BizLink Holding Inc.),貿聯-KY,其他電子業,KY 開曼群島,23553新北市中和區建一路186號3樓,26644007,梁華哲,鄧劍華,鄧劍華,總經理,周正盛,02-82261000,89/06/01,100/04/21,新台幣 10.0000元,1505605490,150560549,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,陳重成,陳薔旬,BHI (BizLink),"3F., No.186, Jian 1st Rd., Zhonghe Dist., 23553New Taipei City, Taiwan",02-82262583,ir@bizlinktech.com,http://www.bizlinktech.com,黃英記,資深經理,02-8226-1000,ir@bizlinktech.com,http://www.bizlinktech.com
262,3669,圓展科技股份有限公司,圓展,通信網路業,－,新北市土城區大安路157號8樓,28428722,郭重松,許起裕,陳淑娟,經理,張明益,22698535,97/01/07,100/08/25,新台幣 10.0000元,929199500,92919950,0,0,合併,每年,股東會,永豐金證券股份有限公司,23816288,台北市博愛路17號3樓,勤業眾信聯合會計師事務所,王儀雯,高逸欣,AVer,"8F No.157,Da-An Rd.,Tucheng Dist.,New Taipei City ,Taiwan, R.O.C.",22698538,Laura.Chen@aver.com,www.aver.com,陳淑娟,經理,22698535#8991,ir.avi@aver.com,tw.aver.com/page/IR-Contacts
263,3673,"TPK Holding Co., Ltd.",TPK-KY,光電業,KY 開曼群島,台北市內湖區民權東路六段13之18號(訴訟及非訟代理人聯絡處),31805657,江朝瑞,謝立群,江朝瑞,董事長,謝立群/劉詩亮,02-7727-1199,94/11/21,99/10/29,新台幣 10.0000元,4066637590,406663759,0,0,合併,每年,股東會,元大證券股份有限公司,02-2586-5859,"台北市承德路三段210號B1,B2",勤業眾信聯合會計師事務所,郭慈容,莊碧玉,TPK,"No.13-18, Sec. 6, Min Quan E. Rd., Neihu Dist.,Taipei, Taiwan, R.O.C.",02-7727-1200,Stock@tpk.com,http://www.tpk.com,劉詩亮,策略長,02-7727-1199,ir@tpk.com,http://www.tpk.com
264,3679,新至陞科技股份有限公司,新至陞,電子零組件業,－,新北市新莊區化成路11巷36號,36011776,陳標福,蔡建勝,蔡建勝,總經理,林子瑄,(02)2998-3578,69/06/27,100/10/05,新台幣 10.0000元,626712290,62671229,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83 號5 樓,安侯建業聯合會計師事務所,陳振乾,余聖河,Nishoku,"NO.36, LN. 11, HUACHENG RD., XINZHUANG DIST.,NEW TAIPEI CITY 24252, TAIWAN",(02)2998-3580,service@nishoku.com.tw,www.nishoku.com.tw,林子瑄,財務長,(02)2998-3578#128,ir@nishoku.com.tw,http://www.nishoku.com.tw/Investor/default2.aspx
265,3682,亞太電信股份有限公司,亞太電,通信網路業,－,台北市內湖區基湖路32號8樓,70771579,陳鵬,陳鵬,俞秀鴻,財務長,柯志宏,(02)5555-8888,89/05/05,102/08/05,新台幣 10.0000元,43171963990,4317196399,1500000000,0,合併,每年,股東會,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,吳郁隆,黃世鈞,APT,"8F., No.32, Jihu Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)Taipei, Taiwan, R.O.C.",(02)5555-9696,pr@aptg.com.tw,www.aptg.com.tw,陳室雯,副理,(02)5555-8888,swen@aptg.com.tw,http://www.aptg.com.tw/corporate/interestedparties.htm
